t_interval_id,t_lower,t_upper
496,2015-01-04 10:40:00,2015-01-04 10:50:00
497,2015-01-04 10:50:00,2015-01-04 11:00:00
498,2015-01-04 11:00:00,2015-01-04 11:10:00
499,2015-01-04 11:10:00,2015-01-04 11:20:00
500,2015-01-04 11:20:00,2015-01-04 11:30:00
501,2015-01-04 11:30:00,2015-01-04 11:40:00
502,2015-01-04 11:40:00,2015-01-04 11:50:00
503,2015-01-04 11:50:00,2015-01-04 12:00:00
504,2015-01-04 12:00:00,2015-01-04 12:10:00
505,2015-01-04 12:10:00,2015-01-04 12:20:00
506,2015-01-04 12:20:00,2015-01-04 12:30:00
507,2015-01-04 12:30:00,2015-01-04 12:40:00
508,2015-01-04 12:40:00,2015-01-04 12:50:00
509,2015-01-04 12:50:00,2015-01-04 13:00:00
510,2015-01-04 13:00:00,2015-01-04 13:10:00
511,2015-01-04 13:10:00,2015-01-04 13:20:00
512,2015-01-04 13:20:00,2015-01-04 13:30:00
513,2015-01-04 13:30:00,2015-01-04 13:40:00
514,2015-01-04 13:40:00,2015-01-04 13:50:00
515,2015-01-04 13:50:00,2015-01-04 14:00:00
516,2015-01-04 14:00:00,2015-01-04 14:10:00
517,2015-01-04 14:10:00,2015-01-04 14:20:00
518,2015-01-04 14:20:00,2015-01-04 14:30:00
519,2015-01-04 14:30:00,2015-01-04 14:40:00
520,2015-01-04 14:40:00,2015-01-04 14:50:00
521,2015-01-04 14:50:00,2015-01-04 15:00:00
522,2015-01-04 15:00:00,2015-01-04 15:10:00
523,2015-01-04 15:10:00,2015-01-04 15:20:00
524,2015-01-04 15:20:00,2015-01-04 15:30:00
525,2015-01-04 15:30:00,2015-01-04 15:40:00
526,2015-01-04 15:40:00,2015-01-04 15:50:00
527,2015-01-04 15:50:00,2015-01-04 16:00:00
528,2015-01-04 16:00:00,2015-01-04 16:10:00
529,2015-01-04 16:10:00,2015-01-04 16:20:00
530,2015-01-04 16:20:00,2015-01-04 16:30:00
531,2015-01-04 16:30:00,2015-01-04 16:40:00
532,2015-01-04 16:40:00,2015-01-04 16:50:00
533,2015-01-04 16:50:00,2015-01-04 17:00:00
534,2015-01-04 17:00:00,2015-01-04 17:10:00
535,2015-01-04 17:10:00,2015-01-04 17:20:00
536,2015-01-04 17:20:00,2015-01-04 17:30:00
537,2015-01-04 17:30:00,2015-01-04 17:40:00
538,2015-01-04 17:40:00,2015-01-04 17:50:00
539,2015-01-04 17:50:00,2015-01-04 18:00:00
540,2015-01-04 18:00:00,2015-01-04 18:10:00
541,2015-01-04 18:10:00,2015-01-04 18:20:00
542,2015-01-04 18:20:00,2015-01-04 18:30:00
543,2015-01-04 18:30:00,2015-01-04 18:40:00
544,2015-01-04 18:40:00,2015-01-04 18:50:00
545,2015-01-04 18:50:00,2015-01-04 19:00:00
546,2015-01-04 19:00:00,2015-01-04 19:10:00
547,2015-01-04 19:10:00,2015-01-04 19:20:00
548,2015-01-04 19:20:00,2015-01-04 19:30:00
549,2015-01-04 19:30:00,2015-01-04 19:40:00
550,2015-01-04 19:40:00,2015-01-04 19:50:00
551,2015-01-04 19:50:00,2015-01-04 20:00:00
552,2015-01-04 20:00:00,2015-01-04 20:10:00
553,2015-01-04 20:10:00,2015-01-04 20:20:00
554,2015-01-04 20:20:00,2015-01-04 20:30:00
555,2015-01-04 20:30:00,2015-01-04 20:40:00
556,2015-01-04 20:40:00,2015-01-04 20:50:00
557,2015-01-04 20:50:00,2015-01-04 21:00:00
558,2015-01-04 21:00:00,2015-01-04 21:10:00
559,2015-01-04 21:10:00,2015-01-04 21:20:00
560,2015-01-04 21:20:00,2015-01-04 21:30:00
561,2015-01-04 21:30:00,2015-01-04 21:40:00
562,2015-01-04 21:40:00,2015-01-04 21:50:00
563,2015-01-04 21:50:00,2015-01-04 22:00:00
564,2015-01-04 22:00:00,2015-01-04 22:10:00
565,2015-01-04 22:10:00,2015-01-04 22:20:00
566,2015-01-04 22:20:00,2015-01-04 22:30:00
567,2015-01-04 22:30:00,2015-01-04 22:40:00
568,2015-01-04 22:40:00,2015-01-04 22:50:00
569,2015-01-04 22:50:00,2015-01-04 23:00:00
570,2015-01-04 23:00:00,2015-01-04 23:10:00
571,2015-01-04 23:10:00,2015-01-04 23:20:00
572,2015-01-04 23:20:00,2015-01-04 23:30:00
573,2015-01-04 23:30:00,2015-01-04 23:40:00
574,2015-01-04 23:40:00,2015-01-04 23:50:00
575,2015-01-04 23:50:00,2015-01-05 00:00:00
576,2015-01-05 00:00:00,2015-01-05 00:10:00
577,2015-01-05 00:10:00,2015-01-05 00:20:00
578,2015-01-05 00:20:00,2015-01-05 00:30:00
579,2015-01-05 00:30:00,2015-01-05 00:40:00
580,2015-01-05 00:40:00,2015-01-05 00:50:00
581,2015-01-05 00:50:00,2015-01-05 01:00:00
582,2015-01-05 01:00:00,2015-01-05 01:10:00
583,2015-01-05 01:10:00,2015-01-05 01:20:00
584,2015-01-05 01:20:00,2015-01-05 01:30:00
585,2015-01-05 01:30:00,2015-01-05 01:40:00
586,2015-01-05 01:40:00,2015-01-05 01:50:00
587,2015-01-05 01:50:00,2015-01-05 02:00:00
588,2015-01-05 02:00:00,2015-01-05 02:10:00
589,2015-01-05 02:10:00,2015-01-05 02:20:00
590,2015-01-05 02:20:00,2015-01-05 02:30:00
591,2015-01-05 02:30:00,2015-01-05 02:40:00
592,2015-01-05 02:40:00,2015-01-05 02:50:00
593,2015-01-05 02:50:00,2015-01-05 03:00:00
594,2015-01-05 03:00:00,2015-01-05 03:10:00
595,2015-01-05 03:10:00,2015-01-05 03:20:00
596,2015-01-05 03:20:00,2015-01-05 03:30:00
597,2015-01-05 03:30:00,2015-01-05 03:40:00
598,2015-01-05 03:40:00,2015-01-05 03:50:00
599,2015-01-05 03:50:00,2015-01-05 04:00:00
600,2015-01-05 04:00:00,2015-01-05 04:10:00
601,2015-01-05 04:10:00,2015-01-05 04:20:00
602,2015-01-05 04:20:00,2015-01-05 04:30:00
603,2015-01-05 04:30:00,2015-01-05 04:40:00
604,2015-01-05 04:40:00,2015-01-05 04:50:00
605,2015-01-05 04:50:00,2015-01-05 05:00:00
606,2015-01-05 05:00:00,2015-01-05 05:10:00
607,2015-01-05 05:10:00,2015-01-05 05:20:00
608,2015-01-05 05:20:00,2015-01-05 05:30:00
609,2015-01-05 05:30:00,2015-01-05 05:40:00
610,2015-01-05 05:40:00,2015-01-05 05:50:00
611,2015-01-05 05:50:00,2015-01-05 06:00:00
612,2015-01-05 06:00:00,2015-01-05 06:10:00
613,2015-01-05 06:10:00,2015-01-05 06:20:00
614,2015-01-05 06:20:00,2015-01-05 06:30:00
615,2015-01-05 06:30:00,2015-01-05 06:40:00
616,2015-01-05 06:40:00,2015-01-05 06:50:00
617,2015-01-05 06:50:00,2015-01-05 07:00:00
618,2015-01-05 07:00:00,2015-01-05 07:10:00
619,2015-01-05 07:10:00,2015-01-05 07:20:00
620,2015-01-05 07:20:00,2015-01-05 07:30:00
621,2015-01-05 07:30:00,2015-01-05 07:40:00
622,2015-01-05 07:40:00,2015-01-05 07:50:00
623,2015-01-05 07:50:00,2015-01-05 08:00:00
624,2015-01-05 08:00:00,2015-01-05 08:10:00
625,2015-01-05 08:10:00,2015-01-05 08:20:00
626,2015-01-05 08:20:00,2015-01-05 08:30:00
627,2015-01-05 08:30:00,2015-01-05 08:40:00
628,2015-01-05 08:40:00,2015-01-05 08:50:00
629,2015-01-05 08:50:00,2015-01-05 09:00:00
630,2015-01-05 09:00:00,2015-01-05 09:10:00
631,2015-01-05 09:10:00,2015-01-05 09:20:00
632,2015-01-05 09:20:00,2015-01-05 09:30:00
633,2015-01-05 09:30:00,2015-01-05 09:40:00
634,2015-01-05 09:40:00,2015-01-05 09:50:00
635,2015-01-05 09:50:00,2015-01-05 10:00:00
636,2015-01-05 10:00:00,2015-01-05 10:10:00
637,2015-01-05 10:10:00,2015-01-05 10:20:00
638,2015-01-05 10:20:00,2015-01-05 10:30:00
639,2015-01-05 10:30:00,2015-01-05 10:40:00
640,2015-01-05 10:40:00,2015-01-05 10:50:00
641,2015-01-05 10:50:00,2015-01-05 11:00:00
642,2015-01-05 11:00:00,2015-01-05 11:10:00
643,2015-01-05 11:10:00,2015-01-05 11:20:00
644,2015-01-05 11:20:00,2015-01-05 11:30:00
645,2015-01-05 11:30:00,2015-01-05 11:40:00
646,2015-01-05 11:40:00,2015-01-05 11:50:00
647,2015-01-05 11:50:00,2015-01-05 12:00:00
648,2015-01-05 12:00:00,2015-01-05 12:10:00
649,2015-01-05 12:10:00,2015-01-05 12:20:00
650,2015-01-05 12:20:00,2015-01-05 12:30:00
651,2015-01-05 12:30:00,2015-01-05 12:40:00
652,2015-01-05 12:40:00,2015-01-05 12:50:00
653,2015-01-05 12:50:00,2015-01-05 13:00:00
654,2015-01-05 13:00:00,2015-01-05 13:10:00
655,2015-01-05 13:10:00,2015-01-05 13:20:00
656,2015-01-05 13:20:00,2015-01-05 13:30:00
657,2015-01-05 13:30:00,2015-01-05 13:40:00
658,2015-01-05 13:40:00,2015-01-05 13:50:00
659,2015-01-05 13:50:00,2015-01-05 14:00:00
660,2015-01-05 14:00:00,2015-01-05 14:10:00
661,2015-01-05 14:10:00,2015-01-05 14:20:00
662,2015-01-05 14:20:00,2015-01-05 14:30:00
663,2015-01-05 14:30:00,2015-01-05 14:40:00
664,2015-01-05 14:40:00,2015-01-05 14:50:00
665,2015-01-05 14:50:00,2015-01-05 15:00:00
666,2015-01-05 15:00:00,2015-01-05 15:10:00
667,2015-01-05 15:10:00,2015-01-05 15:20:00
668,2015-01-05 15:20:00,2015-01-05 15:30:00
669,2015-01-05 15:30:00,2015-01-05 15:40:00
670,2015-01-05 15:40:00,2015-01-05 15:50:00
671,2015-01-05 15:50:00,2015-01-05 16:00:00
672,2015-01-05 16:00:00,2015-01-05 16:10:00
673,2015-01-05 16:10:00,2015-01-05 16:20:00
674,2015-01-05 16:20:00,2015-01-05 16:30:00
675,2015-01-05 16:30:00,2015-01-05 16:40:00
676,2015-01-05 16:40:00,2015-01-05 16:50:00
677,2015-01-05 16:50:00,2015-01-05 17:00:00
678,2015-01-05 17:00:00,2015-01-05 17:10:00
679,2015-01-05 17:10:00,2015-01-05 17:20:00
680,2015-01-05 17:20:00,2015-01-05 17:30:00
681,2015-01-05 17:30:00,2015-01-05 17:40:00
682,2015-01-05 17:40:00,2015-01-05 17:50:00
683,2015-01-05 17:50:00,2015-01-05 18:00:00
684,2015-01-05 18:00:00,2015-01-05 18:10:00
685,2015-01-05 18:10:00,2015-01-05 18:20:00
686,2015-01-05 18:20:00,2015-01-05 18:30:00
687,2015-01-05 18:30:00,2015-01-05 18:40:00
688,2015-01-05 18:40:00,2015-01-05 18:50:00
689,2015-01-05 18:50:00,2015-01-05 19:00:00
690,2015-01-05 19:00:00,2015-01-05 19:10:00
691,2015-01-05 19:10:00,2015-01-05 19:20:00
692,2015-01-05 19:20:00,2015-01-05 19:30:00
693,2015-01-05 19:30:00,2015-01-05 19:40:00
694,2015-01-05 19:40:00,2015-01-05 19:50:00
695,2015-01-05 19:50:00,2015-01-05 20:00:00
696,2015-01-05 20:00:00,2015-01-05 20:10:00
697,2015-01-05 20:10:00,2015-01-05 20:20:00
698,2015-01-05 20:20:00,2015-01-05 20:30:00
699,2015-01-05 20:30:00,2015-01-05 20:40:00
700,2015-01-05 20:40:00,2015-01-05 20:50:00
701,2015-01-05 20:50:00,2015-01-05 21:00:00
702,2015-01-05 21:00:00,2015-01-05 21:10:00
703,2015-01-05 21:10:00,2015-01-05 21:20:00
704,2015-01-05 21:20:00,2015-01-05 21:30:00
705,2015-01-05 21:30:00,2015-01-05 21:40:00
706,2015-01-05 21:40:00,2015-01-05 21:50:00
707,2015-01-05 21:50:00,2015-01-05 22:00:00
708,2015-01-05 22:00:00,2015-01-05 22:10:00
709,2015-01-05 22:10:00,2015-01-05 22:20:00
710,2015-01-05 22:20:00,2015-01-05 22:30:00
711,2015-01-05 22:30:00,2015-01-05 22:40:00
712,2015-01-05 22:40:00,2015-01-05 22:50:00
713,2015-01-05 22:50:00,2015-01-05 23:00:00
714,2015-01-05 23:00:00,2015-01-05 23:10:00
715,2015-01-05 23:10:00,2015-01-05 23:20:00
716,2015-01-05 23:20:00,2015-01-05 23:30:00
717,2015-01-05 23:30:00,2015-01-05 23:40:00
718,2015-01-05 23:40:00,2015-01-05 23:50:00
719,2015-01-05 23:50:00,2015-01-06 00:00:00
720,2015-01-06 00:00:00,2015-01-06 00:10:00
721,2015-01-06 00:10:00,2015-01-06 00:20:00
722,2015-01-06 00:20:00,2015-01-06 00:30:00
723,2015-01-06 00:30:00,2015-01-06 00:40:00
724,2015-01-06 00:40:00,2015-01-06 00:50:00
725,2015-01-06 00:50:00,2015-01-06 01:00:00
726,2015-01-06 01:00:00,2015-01-06 01:10:00
727,2015-01-06 01:10:00,2015-01-06 01:20:00
728,2015-01-06 01:20:00,2015-01-06 01:30:00
729,2015-01-06 01:30:00,2015-01-06 01:40:00
730,2015-01-06 01:40:00,2015-01-06 01:50:00
731,2015-01-06 01:50:00,2015-01-06 02:00:00
732,2015-01-06 02:00:00,2015-01-06 02:10:00
733,2015-01-06 02:10:00,2015-01-06 02:20:00
734,2015-01-06 02:20:00,2015-01-06 02:30:00
735,2015-01-06 02:30:00,2015-01-06 02:40:00
736,2015-01-06 02:40:00,2015-01-06 02:50:00
737,2015-01-06 02:50:00,2015-01-06 03:00:00
738,2015-01-06 03:00:00,2015-01-06 03:10:00
739,2015-01-06 03:10:00,2015-01-06 03:20:00
740,2015-01-06 03:20:00,2015-01-06 03:30:00
741,2015-01-06 03:30:00,2015-01-06 03:40:00
742,2015-01-06 03:40:00,2015-01-06 03:50:00
743,2015-01-06 03:50:00,2015-01-06 04:00:00
744,2015-01-06 04:00:00,2015-01-06 04:10:00
745,2015-01-06 04:10:00,2015-01-06 04:20:00
746,2015-01-06 04:20:00,2015-01-06 04:30:00
747,2015-01-06 04:30:00,2015-01-06 04:40:00
748,2015-01-06 04:40:00,2015-01-06 04:50:00
749,2015-01-06 04:50:00,2015-01-06 05:00:00
750,2015-01-06 05:00:00,2015-01-06 05:10:00
751,2015-01-06 05:10:00,2015-01-06 05:20:00
752,2015-01-06 05:20:00,2015-01-06 05:30:00
753,2015-01-06 05:30:00,2015-01-06 05:40:00
754,2015-01-06 05:40:00,2015-01-06 05:50:00
755,2015-01-06 05:50:00,2015-01-06 06:00:00
756,2015-01-06 06:00:00,2015-01-06 06:10:00
757,2015-01-06 06:10:00,2015-01-06 06:20:00
758,2015-01-06 06:20:00,2015-01-06 06:30:00
759,2015-01-06 06:30:00,2015-01-06 06:40:00
760,2015-01-06 06:40:00,2015-01-06 06:50:00
761,2015-01-06 06:50:00,2015-01-06 07:00:00
762,2015-01-06 07:00:00,2015-01-06 07:10:00
763,2015-01-06 07:10:00,2015-01-06 07:20:00
764,2015-01-06 07:20:00,2015-01-06 07:30:00
765,2015-01-06 07:30:00,2015-01-06 07:40:00
766,2015-01-06 07:40:00,2015-01-06 07:50:00
767,2015-01-06 07:50:00,2015-01-06 08:00:00
768,2015-01-06 08:00:00,2015-01-06 08:10:00
769,2015-01-06 08:10:00,2015-01-06 08:20:00
770,2015-01-06 08:20:00,2015-01-06 08:30:00
771,2015-01-06 08:30:00,2015-01-06 08:40:00
772,2015-01-06 08:40:00,2015-01-06 08:50:00
773,2015-01-06 08:50:00,2015-01-06 09:00:00
774,2015-01-06 09:00:00,2015-01-06 09:10:00
775,2015-01-06 09:10:00,2015-01-06 09:20:00
776,2015-01-06 09:20:00,2015-01-06 09:30:00
777,2015-01-06 09:30:00,2015-01-06 09:40:00
778,2015-01-06 09:40:00,2015-01-06 09:50:00
779,2015-01-06 09:50:00,2015-01-06 10:00:00
780,2015-01-06 10:00:00,2015-01-06 10:10:00
781,2015-01-06 10:10:00,2015-01-06 10:20:00
782,2015-01-06 10:20:00,2015-01-06 10:30:00
783,2015-01-06 10:30:00,2015-01-06 10:40:00
784,2015-01-06 10:40:00,2015-01-06 10:50:00
785,2015-01-06 10:50:00,2015-01-06 11:00:00
786,2015-01-06 11:00:00,2015-01-06 11:10:00
787,2015-01-06 11:10:00,2015-01-06 11:20:00
788,2015-01-06 11:20:00,2015-01-06 11:30:00
789,2015-01-06 11:30:00,2015-01-06 11:40:00
790,2015-01-06 11:40:00,2015-01-06 11:50:00
791,2015-01-06 11:50:00,2015-01-06 12:00:00
792,2015-01-06 12:00:00,2015-01-06 12:10:00
793,2015-01-06 12:10:00,2015-01-06 12:20:00
794,2015-01-06 12:20:00,2015-01-06 12:30:00
795,2015-01-06 12:30:00,2015-01-06 12:40:00
796,2015-01-06 12:40:00,2015-01-06 12:50:00
797,2015-01-06 12:50:00,2015-01-06 13:00:00
798,2015-01-06 13:00:00,2015-01-06 13:10:00
799,2015-01-06 13:10:00,2015-01-06 13:20:00
800,2015-01-06 13:20:00,2015-01-06 13:30:00
801,2015-01-06 13:30:00,2015-01-06 13:40:00
802,2015-01-06 13:40:00,2015-01-06 13:50:00
803,2015-01-06 13:50:00,2015-01-06 14:00:00
804,2015-01-06 14:00:00,2015-01-06 14:10:00
805,2015-01-06 14:10:00,2015-01-06 14:20:00
806,2015-01-06 14:20:00,2015-01-06 14:30:00
807,2015-01-06 14:30:00,2015-01-06 14:40:00
808,2015-01-06 14:40:00,2015-01-06 14:50:00
809,2015-01-06 14:50:00,2015-01-06 15:00:00
810,2015-01-06 15:00:00,2015-01-06 15:10:00
811,2015-01-06 15:10:00,2015-01-06 15:20:00
812,2015-01-06 15:20:00,2015-01-06 15:30:00
813,2015-01-06 15:30:00,2015-01-06 15:40:00
814,2015-01-06 15:40:00,2015-01-06 15:50:00
815,2015-01-06 15:50:00,2015-01-06 16:00:00
816,2015-01-06 16:00:00,2015-01-06 16:10:00
817,2015-01-06 16:10:00,2015-01-06 16:20:00
818,2015-01-06 16:20:00,2015-01-06 16:30:00
819,2015-01-06 16:30:00,2015-01-06 16:40:00
820,2015-01-06 16:40:00,2015-01-06 16:50:00
821,2015-01-06 16:50:00,2015-01-06 17:00:00
822,2015-01-06 17:00:00,2015-01-06 17:10:00
823,2015-01-06 17:10:00,2015-01-06 17:20:00
824,2015-01-06 17:20:00,2015-01-06 17:30:00
825,2015-01-06 17:30:00,2015-01-06 17:40:00
826,2015-01-06 17:40:00,2015-01-06 17:50:00
827,2015-01-06 17:50:00,2015-01-06 18:00:00
828,2015-01-06 18:00:00,2015-01-06 18:10:00
829,2015-01-06 18:10:00,2015-01-06 18:20:00
830,2015-01-06 18:20:00,2015-01-06 18:30:00
831,2015-01-06 18:30:00,2015-01-06 18:40:00
832,2015-01-06 18:40:00,2015-01-06 18:50:00
833,2015-01-06 18:50:00,2015-01-06 19:00:00
834,2015-01-06 19:00:00,2015-01-06 19:10:00
835,2015-01-06 19:10:00,2015-01-06 19:20:00
836,2015-01-06 19:20:00,2015-01-06 19:30:00
837,2015-01-06 19:30:00,2015-01-06 19:40:00
838,2015-01-06 19:40:00,2015-01-06 19:50:00
839,2015-01-06 19:50:00,2015-01-06 20:00:00
840,2015-01-06 20:00:00,2015-01-06 20:10:00
841,2015-01-06 20:10:00,2015-01-06 20:20:00
842,2015-01-06 20:20:00,2015-01-06 20:30:00
843,2015-01-06 20:30:00,2015-01-06 20:40:00
844,2015-01-06 20:40:00,2015-01-06 20:50:00
845,2015-01-06 20:50:00,2015-01-06 21:00:00
846,2015-01-06 21:00:00,2015-01-06 21:10:00
847,2015-01-06 21:10:00,2015-01-06 21:20:00
848,2015-01-06 21:20:00,2015-01-06 21:30:00
849,2015-01-06 21:30:00,2015-01-06 21:40:00
850,2015-01-06 21:40:00,2015-01-06 21:50:00
851,2015-01-06 21:50:00,2015-01-06 22:00:00
852,2015-01-06 22:00:00,2015-01-06 22:10:00
853,2015-01-06 22:10:00,2015-01-06 22:20:00
854,2015-01-06 22:20:00,2015-01-06 22:30:00
855,2015-01-06 22:30:00,2015-01-06 22:40:00
856,2015-01-06 22:40:00,2015-01-06 22:50:00
857,2015-01-06 22:50:00,2015-01-06 23:00:00
858,2015-01-06 23:00:00,2015-01-06 23:10:00
859,2015-01-06 23:10:00,2015-01-06 23:20:00
860,2015-01-06 23:20:00,2015-01-06 23:30:00
861,2015-01-06 23:30:00,2015-01-06 23:40:00
862,2015-01-06 23:40:00,2015-01-06 23:50:00
863,2015-01-06 23:50:00,2015-01-07 00:00:00
864,2015-01-07 00:00:00,2015-01-07 00:10:00
865,2015-01-07 00:10:00,2015-01-07 00:20:00
866,2015-01-07 00:20:00,2015-01-07 00:30:00
867,2015-01-07 00:30:00,2015-01-07 00:40:00
868,2015-01-07 00:40:00,2015-01-07 00:50:00
869,2015-01-07 00:50:00,2015-01-07 01:00:00
870,2015-01-07 01:00:00,2015-01-07 01:10:00
871,2015-01-07 01:10:00,2015-01-07 01:20:00
872,2015-01-07 01:20:00,2015-01-07 01:30:00
873,2015-01-07 01:30:00,2015-01-07 01:40:00
874,2015-01-07 01:40:00,2015-01-07 01:50:00
875,2015-01-07 01:50:00,2015-01-07 02:00:00
876,2015-01-07 02:00:00,2015-01-07 02:10:00
877,2015-01-07 02:10:00,2015-01-07 02:20:00
878,2015-01-07 02:20:00,2015-01-07 02:30:00
879,2015-01-07 02:30:00,2015-01-07 02:40:00
880,2015-01-07 02:40:00,2015-01-07 02:50:00
881,2015-01-07 02:50:00,2015-01-07 03:00:00
882,2015-01-07 03:00:00,2015-01-07 03:10:00
883,2015-01-07 03:10:00,2015-01-07 03:20:00
884,2015-01-07 03:20:00,2015-01-07 03:30:00
885,2015-01-07 03:30:00,2015-01-07 03:40:00
886,2015-01-07 03:40:00,2015-01-07 03:50:00
887,2015-01-07 03:50:00,2015-01-07 04:00:00
888,2015-01-07 04:00:00,2015-01-07 04:10:00
889,2015-01-07 04:10:00,2015-01-07 04:20:00
890,2015-01-07 04:20:00,2015-01-07 04:30:00
891,2015-01-07 04:30:00,2015-01-07 04:40:00
892,2015-01-07 04:40:00,2015-01-07 04:50:00
893,2015-01-07 04:50:00,2015-01-07 05:00:00
894,2015-01-07 05:00:00,2015-01-07 05:10:00
895,2015-01-07 05:10:00,2015-01-07 05:20:00
896,2015-01-07 05:20:00,2015-01-07 05:30:00
897,2015-01-07 05:30:00,2015-01-07 05:40:00
898,2015-01-07 05:40:00,2015-01-07 05:50:00
899,2015-01-07 05:50:00,2015-01-07 06:00:00
900,2015-01-07 06:00:00,2015-01-07 06:10:00
901,2015-01-07 06:10:00,2015-01-07 06:20:00
902,2015-01-07 06:20:00,2015-01-07 06:30:00
903,2015-01-07 06:30:00,2015-01-07 06:40:00
904,2015-01-07 06:40:00,2015-01-07 06:50:00
905,2015-01-07 06:50:00,2015-01-07 07:00:00
906,2015-01-07 07:00:00,2015-01-07 07:10:00
907,2015-01-07 07:10:00,2015-01-07 07:20:00
908,2015-01-07 07:20:00,2015-01-07 07:30:00
909,2015-01-07 07:30:00,2015-01-07 07:40:00
910,2015-01-07 07:40:00,2015-01-07 07:50:00
911,2015-01-07 07:50:00,2015-01-07 08:00:00
912,2015-01-07 08:00:00,2015-01-07 08:10:00
913,2015-01-07 08:10:00,2015-01-07 08:20:00
914,2015-01-07 08:20:00,2015-01-07 08:30:00
915,2015-01-07 08:30:00,2015-01-07 08:40:00
916,2015-01-07 08:40:00,2015-01-07 08:50:00
917,2015-01-07 08:50:00,2015-01-07 09:00:00
918,2015-01-07 09:00:00,2015-01-07 09:10:00
919,2015-01-07 09:10:00,2015-01-07 09:20:00
920,2015-01-07 09:20:00,2015-01-07 09:30:00
921,2015-01-07 09:30:00,2015-01-07 09:40:00
922,2015-01-07 09:40:00,2015-01-07 09:50:00
923,2015-01-07 09:50:00,2015-01-07 10:00:00
924,2015-01-07 10:00:00,2015-01-07 10:10:00
925,2015-01-07 10:10:00,2015-01-07 10:20:00
926,2015-01-07 10:20:00,2015-01-07 10:30:00
927,2015-01-07 10:30:00,2015-01-07 10:40:00
928,2015-01-07 10:40:00,2015-01-07 10:50:00
929,2015-01-07 10:50:00,2015-01-07 11:00:00
930,2015-01-07 11:00:00,2015-01-07 11:10:00
931,2015-01-07 11:10:00,2015-01-07 11:20:00
932,2015-01-07 11:20:00,2015-01-07 11:30:00
933,2015-01-07 11:30:00,2015-01-07 11:40:00
934,2015-01-07 11:40:00,2015-01-07 11:50:00
935,2015-01-07 11:50:00,2015-01-07 12:00:00
936,2015-01-07 12:00:00,2015-01-07 12:10:00
937,2015-01-07 12:10:00,2015-01-07 12:20:00
938,2015-01-07 12:20:00,2015-01-07 12:30:00
939,2015-01-07 12:30:00,2015-01-07 12:40:00
940,2015-01-07 12:40:00,2015-01-07 12:50:00
941,2015-01-07 12:50:00,2015-01-07 13:00:00
942,2015-01-07 13:00:00,2015-01-07 13:10:00
943,2015-01-07 13:10:00,2015-01-07 13:20:00
944,2015-01-07 13:20:00,2015-01-07 13:30:00
945,2015-01-07 13:30:00,2015-01-07 13:40:00
946,2015-01-07 13:40:00,2015-01-07 13:50:00
947,2015-01-07 13:50:00,2015-01-07 14:00:00
948,2015-01-07 14:00:00,2015-01-07 14:10:00
949,2015-01-07 14:10:00,2015-01-07 14:20:00
950,2015-01-07 14:20:00,2015-01-07 14:30:00
951,2015-01-07 14:30:00,2015-01-07 14:40:00
952,2015-01-07 14:40:00,2015-01-07 14:50:00
953,2015-01-07 14:50:00,2015-01-07 15:00:00
954,2015-01-07 15:00:00,2015-01-07 15:10:00
955,2015-01-07 15:10:00,2015-01-07 15:20:00
956,2015-01-07 15:20:00,2015-01-07 15:30:00
957,2015-01-07 15:30:00,2015-01-07 15:40:00
958,2015-01-07 15:40:00,2015-01-07 15:50:00
959,2015-01-07 15:50:00,2015-01-07 16:00:00
960,2015-01-07 16:00:00,2015-01-07 16:10:00
961,2015-01-07 16:10:00,2015-01-07 16:20:00
962,2015-01-07 16:20:00,2015-01-07 16:30:00
963,2015-01-07 16:30:00,2015-01-07 16:40:00
964,2015-01-07 16:40:00,2015-01-07 16:50:00
965,2015-01-07 16:50:00,2015-01-07 17:00:00
966,2015-01-07 17:00:00,2015-01-07 17:10:00
967,2015-01-07 17:10:00,2015-01-07 17:20:00
968,2015-01-07 17:20:00,2015-01-07 17:30:00
969,2015-01-07 17:30:00,2015-01-07 17:40:00
970,2015-01-07 17:40:00,2015-01-07 17:50:00
971,2015-01-07 17:50:00,2015-01-07 18:00:00
972,2015-01-07 18:00:00,2015-01-07 18:10:00
973,2015-01-07 18:10:00,2015-01-07 18:20:00
974,2015-01-07 18:20:00,2015-01-07 18:30:00
975,2015-01-07 18:30:00,2015-01-07 18:40:00
976,2015-01-07 18:40:00,2015-01-07 18:50:00
977,2015-01-07 18:50:00,2015-01-07 19:00:00
978,2015-01-07 19:00:00,2015-01-07 19:10:00
979,2015-01-07 19:10:00,2015-01-07 19:20:00
980,2015-01-07 19:20:00,2015-01-07 19:30:00
981,2015-01-07 19:30:00,2015-01-07 19:40:00
982,2015-01-07 19:40:00,2015-01-07 19:50:00
983,2015-01-07 19:50:00,2015-01-07 20:00:00
984,2015-01-07 20:00:00,2015-01-07 20:10:00
985,2015-01-07 20:10:00,2015-01-07 20:20:00
986,2015-01-07 20:20:00,2015-01-07 20:30:00
987,2015-01-07 20:30:00,2015-01-07 20:40:00
988,2015-01-07 20:40:00,2015-01-07 20:50:00
989,2015-01-07 20:50:00,2015-01-07 21:00:00
990,2015-01-07 21:00:00,2015-01-07 21:10:00
991,2015-01-07 21:10:00,2015-01-07 21:20:00
992,2015-01-07 21:20:00,2015-01-07 21:30:00
993,2015-01-07 21:30:00,2015-01-07 21:40:00
994,2015-01-07 21:40:00,2015-01-07 21:50:00
